url	name	price_rub	weight_g	kcal_per_100g	proteins_g_per_100g	fats_g_per_100g	carbs_g_per_100g	shelf_life_days	storage_temp_min_c	storage_temp_max_c	category_main	category_path	brand	country	manufacturer	rating	ratings_count	ingredients	tags	image_path
https://vkusvill.ru/goods/kombo-kapuchino-0-4-i-chiabatta-s-kuritsey-i-sousom-tsezar-kafe-reg-69496.html	Комбо капучино 0.4 и чиабатта с курицей и соусом цезарь, кафе рег	390.0	615.0	335.5	11.51	18.68	30.37	0.125	31.0	78.0	Горячие сэндвичи кафе	Кафе / Горячие сэндвичи кафе	ВкусВилл	Россия		4.9	212.0	Капучино: Молоко ультрапастеризованное 3,2%(молоко цельное, молоко обезжиренное), вода питьевая, кофе жареный Арабика. Чиабатта с курицей и соусом цезарь: чиабатта (мука пшеничная хлебопекарная высший сорт, вода питьевая, масло подсолнечное рафинированное дезодорированное, крупа манная, соль пищевая, сахар, дрожжи хлебопекарные прессованные), филе куриное запеченное (филе грудки куриное (произведено из мороженого сырья), вода питьевая, соль пищевая, чеснок сушеный, перец черный молотый), томаты свежие, соус «цезарь» (майонез м.д.ж. 67% (масло подсолнечное рафинированное дезодорированное, яичный желток пастеризованный, соль пищевая, уксус спиртовой 20%, масло горчичное рафинированное коричневое), чеснок сушеный, майоран сушеный), сыр «Пармезан» м.д.ж. в сухом веществе 40% ( молоко нормализованное пастеризованное, закваска молочнокислых микроорганизмов, молокосвертывающий ферментный препарат микробного происхождения, уплотнитель – хлорид кальция, соль пищевая), салат листовой свежий.	Идеальный дуэт для доброго утра и продуктивного дня: большой стакан бодрящего капучино из бленда арабики и робусты и горячий панини с курицей и овощами, разогретый на гриле. По вашему желанию дополним напиток сиропом или топингом — просто сообщите о выборе продавцу на кассе или в комментарии к заказу. Товар доступен с доставкой и в магазинах с зоной кафе. Доступные сиропы и топинги: • Сироп (ваниль, карамель, кокос или миндаль) — бесплатно • Апельсиновая паста (15 г) — 30 рублей • Кленовый сироп (20 мл) — 70 рублей • Топинг «Солёная карамель» (20 г) — 30 рублей • Сироп «Роза» (20 мл) — 30 рублей • Сироп «Булочка с корицей» (20 мл) — 20 рублей • Сироп «Попкорн» (20 мл) — 20 рублей • Сироп «Фисташка» (20 мл) — 20 рублей	\ds-GrandZah\data\pics\kombo-kapuchino-0-4-i-chiabatta-s-kuritsey-i-sousom-tsezar-kafe-reg-69496.jpg
https://vkusvill.ru/goods/kotleta-domashnyaya-s-kartofelnym-pyure-107341.html	Котлета домашняя с картофельным пюре	283.0	220.0	164.8	7.9	8.8	13.5	7.0	2.0	6.0	Вторые блюда с мясом	Готовая еда / Вторые блюда / Вторые блюда с мясом	ВкусВилл	Россия	"ООО ""АНА-РАЙЗ"":Россия, 350912, Краснодарский край, город Краснодар, улица им. Евдокии Бершанской (Пашковский жилой), дом 355, строение 5."	4.7	186.0	котлета (говядина, свинина, лук репчатый свежий, яйцо куриное пищевое, сухари панировочные (мука пшеничная хлебопекарная высшего сорта, дрожжи хлебопекарные, соль пищевая), вода питьевая, масло подсолнечное рафинированное дезодорированное, соль пищевая, перец чёрный молотый), гарнир (картофель свежий, молоко питьевое м. д. ж. 3,2 %, масло сладко-сливочное несолёное м. д. ж. 82,5 %, соль пищевая). Продукция производится на предприятии, где используются аллергены: арахис, горчица, кунжут, рыба, орехи, сельдерей, соя.	Сочная жареная котлета из говядины и свинины в паре с воздушным пюре, приготовленным на молоке и сливочном масле. Сытное, со сбалансированным вкусом, такое блюдо станет прекрасным обедом по-домашнему.	\ds-GrandZah\data\pics\kotleta-domashnyaya-s-kartofelnym-pyure-107341.jpg
https://vkusvill.ru/goods/krem-sup-s-tykvoy-i-indeykoy-270-g-103172.html	Крем-суп с тыквой и индейкой, 270 г	216.0	270.0	64.5	2.1	3.7	5.7	7.0	4.0	6.0	Супы	Готовая еда / Супы	ВкусВилл	Россия	"ООО ""АНА-РАЙЗ"":Россия, 350912, Краснодарский край, город Краснодар, улица им. Евдокии Бершанской (Пашковский жилой), дом 355, строение 5."	4.7	341.0	вода питьевая, тыква свежая, картофель свежий, сливки питьевые м. д. ж. 22 % (сливки нормализованные), морковь столовая свежая, лук репчатый свежий, филе грудки индейки, соль пищевая, корень имбиря свежий, перец чёрный молотый, мускатный орех молотый, куркума молотая. Продукция производится на предприятии, где используются аллергены: горчица, злаки, содержащие глютен, кунжут, рыба, орехи, сельдерей, яйца.	Этот ароматный суп из спелой тыквы и картофеля обладает мягким, приятно сладковатым вкусом. Благодаря добавлению сливок, он также отличается нежной консистенцией, а филе индейки делает его питатетльнее. Блюдо прекрасно дополнит сытный обед и подойдёт для самостоятельного перекуса.	\ds-GrandZah\data\pics\krem-sup-s-tykvoy-i-indeykoy-270-g-103172.jpg
https://vkusvill.ru/goods/myaso-po-frantsuzski-kuritsa-s-kartofelnym-pyure-dk-112856.html	Мясо по-французски (курица) с картофельным пюре ДК	481.0	340.0	175.02	10.26	9.94	11.13	0.125	26.0	78.0	Вторые блюда с птицей	Готовая еда / Вторые блюда / Вторые блюда с птицей	ВкусВилл	Россия		4.6	57.0	Картофельное пюре (картофель свежий, вода питьевая, масло сливочное массовая доля жира 72,5% (пастеризованные сливки), молоко нормализованное массовая доля жира 3,2%, соль пищевая), мясо по-французски из курицы (фарш куриный (филе куриной грудки, мука пшеничная хлебопекарная высшего сорта, майонез массовая доля жира 67% (масло подсолнечное рафинированное дезодорированное, вода питьевая, сахар, жидкий яичный желток, соль пищевая, уксус спиртовой, масло горчичное нерафинированное коричневое), яйцо куриное пищевое (льезон), крахмал картофельный, соль пищевая, перец чёрный молотый), заливка сырная (сыр моцарелла массовая доля жира 45% (сыр Кальята (молоко пастеризованное обезжиренное, соль пищевая, бактериальная закваска мезофильных и термофильных молочнокислых микроорганизмов, молокосвёртывающий ферментный препарат животного происхождения), вода питьевая, масло сливочное, молочный белок, соль пищевая, сыворотка молочная сухая), сыр твёрдый массовая доля жира 45% (молоко пастеризованное, мезофильные молочнокислые микроорганизмы, молокосвёртывающий фермент животного происхождения, соль пищевая), майонез массовая доля жира 67% (масло подсолнечное рафинированное дезодорированное, вода питьевая, сахар, жидкий яичный желток, соль пищевая, уксус спиртовой, масло горчичное нерафинированное коричневое), яйцо куриное пищевое (льезон)), грибы шампиньоны жареные (грибы шампиньоны свежие, масло подсолнечное рафинированное дезодорированное, соль пищевая), лук пассерованный (лук репчатый свежий, масло подсолнечное рафинированное дезодорированное), томаты свежие, масло подсолнечное рафинированное дезодорированное).	Нежное пюре на молоке и сливочном масле получается особенно мягким и тёплым, как в домашних обедах. В дополнение к нему мясо по-французски из рубленого филе куриной грудки с жареными шампиньонами и пассерованным луком. Внутри оно сочное и ароматное, а сверху — золотистая корочка из моцареллы и твёрдого сыра. Томаты добавляют вкусу яркость, а майонез делает заливку чуть более кремовой. Перец придаёт едва уловимую пикантность, не перебивая общее впечатление. Блюдо сытное, но не тяжёлое. Товар доступен для самовывоза из офлайн-точек Сгоряча и приедет к вам горячим и готовым к подаче. Его тоже можно выбрать Любимым продуктом и покупать с приятной скидкой.	\ds-GrandZah\data\pics\myaso-po-frantsuzski-kuritsa-s-kartofelnym-pyure-dk-112856.jpg
https://vkusvill.ru/goods/pasta-s-kurinym-farshem-v-tomatnom-souse-91106.html	Паста с куриным фаршем в томатном соусе	225.0	200.0	175.7	8.8	7.7	17.8	7.0	2.0	6.0	Вторые блюда с птицей	Готовая еда / Вторые блюда / Вторые блюда с птицей	ВкусВилл	Россия	ИП Мартоян Арам Унанович:Россия, 353207, Краснодарский край, Динской район, посёлок Агроном, улица Почтовая, 1Б.	4.8	196.0	макаронные изделия отварные (макаронные изделия (мука из твердой пшеницы высшего сорта), вода питьевая, масло подсолнечное рафинированное, соль пищевая), болоньезе из курицы (филе грудки цыплят-бройлеров без кожи замороженное, томатная паста (массовая доля растворимых сухих веществ 25-28 %), лук репчатый свежий, вода питьевая, сливки питьевые м. д. ж. 22,0 % (сливки нормализованные), соль пищевая, чеснок свежий, сахар, кориандр молотый, перец черный молотый, смесь пряностей и специй «прованские травы» сушеных молотых (орегано, базилик, тимьян, майоран, петрушка, розмарин, паприка красная). Продукция производится на предприятии, где используются аллергены: горчица, кунжут, моллюски, ракообразные, орехи, сельдерей, соя, яйца.	Нежная версия Болоньезе с куриным фаршем вместо говяжьего — для тех, кто отдаёт предпочтение птице. В остальном же классические рецепт остался неизменным: упругая паста аль денте и густой томатны соус, щедро приправленный миксом душистых прованских трав. Классический вариант для плотного обеда, который насытит до самого ужина.	\ds-GrandZah\data\pics\pasta-s-kurinym-farshem-v-tomatnom-souse-91106.jpg
https://vkusvill.ru/goods/pirozhok-postnyy-s-yablokom-100g-kafe-84974.html	Пирожок (постный) с яблоком 100г, кафе	90.0	100.0	217.6	4.3	2.8	43.8	3.0	2.0	6.0	Кулинария кафе	Кафе / Кулинария кафе	ВкусВилл	Россия	"ООО ""ПЕЧКА ВЫПЕЧКА"":Россия, 141074, Московская область, город Королёв, улица Ломоносова, дом 7 ООО ""СТАДИУМ"":Россия, 196240, Санкт-Петербург, проезд 5-й Предпортовый , дом 3, литер А, офис 1 помещ. 212"	4.8	3305.0	Тесто (мука пшеничная хлебопекарная высшего сорта, вода питьевая, масло подсолнечное рафинированное дезодорированное, дрожжи хлебопекарные прессованные, сахар, соль пищевая), начинка (яблоки свежие, сахар, крахмал картофельный).	Мягкий печёный пирожок с сочным свежим яблочком. Тот самый домашний вкус и по-домашнему простой состав. Подходит для веганского и постного меню. Товар доступен с доставкой и в магазинах с зоной кафе.	\ds-GrandZah\data\pics\pirozhok-postnyy-s-yablokom-100g-kafe-84974.jpg
https://vkusvill.ru/goods/pirozhok-s-kapustnoy-nachinkoy-kafe-36941.html	Пирожок с капустной начинкой, кафе	60.0	50.0	212.7	6.6	7.5	29.7	3.0	2.0	6.0	Пироги, пирожки и лепёшки	Готовая еда / Пироги, пирожки и лепёшки	ВкусВилл	Россия	"ООО ""ФУДЛАЙН"":Россия, 109029,город Москва, улица Талалихина, дом 41, стр. 12. ООО ""ПЕЧКА ВЫПЕЧКА"":Россия, 141074, Московская область, город Королёв, улица Ломоносова, дом 7"	4.7	5371.0	СТАДИУМ ООО: тесто (мука пшеничная хлебопекарная высшего сорта, молоко питьевое ультрапастеризованное м.д.ж. 3,2%, масло сливочное м.д.ж. 82,5%(пастеризованные сливки), сахар, соль пищевая, дрожжи сухие хлебопекарные), начинка (капуста свежая белокочанная, яйцо куриное пищевое, соль пищевая, перец черный молотый) ФУДЛАЙН ООО: тесто (мука пшеничная хлебопекарная высшего сорта, молоко питьевое ультрапастеризованное м.д.ж. 3,2%, масло сливочное м.д.ж. 82,5%(пастеризованные сливки), сахар, дрожжи сухие хлебопекарные), начинка (капуста свежая белокочанная, яйцо куриное, соль пищевая, перец черный молотый, укроп свежий).	Румяный печёный пирожок, приготовленный по-домашнему. Много начинки из капусты и яиц, нежное дрожжевое тесто. То, что нужно для сытного перекуса. Товар доступен с доставкой и в магазинах с зоной кафе.	\ds-GrandZah\data\pics\pirozhok-s-kapustnoy-nachinkoy-kafe-36941.jpg
https://vkusvill.ru/goods/pitstsa-kaltsone-s-tomatami-syrom-i-provan-travami-kafe-92237.html	"Пицца ""Кальцоне"" с томатами, сыром и прован. травами, кафе"	198.0	130.0	241.2	10.8	10.8	25.2	4.0	2.0	6.0	Кулинария кафе	Кафе / Кулинария кафе	ВкусВилл	Россия	ИП Абдуллаева Динара Курбановна:Россия, 143906, Московская область, город Балашиха, квартал Щитниково, улица 1-я Слободка, 9А	4.7	2670.0	Мука пшеничная хлебопекарная высшего сорта, вода питьевая, сыр моцарелла м.д.ж. в сухом веществе 45% (молоко коровье пастеризованное, соль пищевая морская, закваска термофильных культур прямого внесения, молокосвертывающий ферментный препарат животного происхождения), сыр «Российский» тертый м.д.ж. в сухом веществе 50% (молоко нормализованное, закваска мезофильных и термофильных молочнокислых микроорганизмов, соль пищевая, молокосвертывающий ферментный препарат животного происхождения), томаты свежие, соус томатный (стерилизованная томатная паста, вода питьевая), масло подсолнечное рафинированное дезодорированное, орегано сушеный, базилик красный свежий, базилик зеленый свежий, соль пищевая, сахар, дрожжи сухие хлебопекарные, меланж яичный пастеризованный.	Закрытая мини-пицца по мотивам культовой «Маргариты». Выпечена из нежнейшего пористого теста с большим количеством тягучей моцареллы и спелых томатов. Микс прованских трав придаёт блюду пикантный колорит средиземноморской кухни, а томатный соус делает его сочнее. Кальцоне замечательно подходит для сытного перекуса. К тому же, его удобно брать с собой, если не успели позавтракать дома.	\ds-GrandZah\data\pics\pitstsa-kaltsone-s-tomatami-syrom-i-provan-travami-kafe-92237.jpg
https://vkusvill.ru/goods/plov-s-kuritsey-khalyal-94476.html	Плов с курицей, Халяль	268.0	250.0	217.5	10.4	11.5	18.1	4.0	2.0	6.0	Вторые блюда с птицей	Готовая еда / Вторые блюда / Вторые блюда с птицей	ВкусВилл	Россия	"ООО ""ИТЛЕ КИТЧЕН"":Россия, 422542, Республика Татарстан, Зеленодольский м.р-н, г.п. город Зеленодольск, п/р Промышленная площадка Зеленодольск, зд. 14."	4.8	210.0	Крупа рисовая пропаренная, вода питьевая, бедро куриное без кости, морковь столовая свежая, лук репчатый свежий, масло подсолнечное рафинированное дезодорированное, соль пищевая, чеснок свежий, приправа к плову (кориандр молотый, куркума молотая, кумин молотый, паприка молотая, чеснок сушеный, барбарис сушеный, перец черный молотый, лавровый лист, майоран), семена зиры, перец черный молотый. Продукция производится на предприятии, где используются аллергены: арахис, горчица, злаки, содержащие глютен, кунжут, моллюски, ракообразные, рыба, молоко (лактоза), орехи, сельдерей, соя, яйца.	Ароматный плов с большим количеством кусочков куриного филе, сочной морковкой и репчатым лучком. Барбариса придаёт блюду характерную приятную кислинку, а другие специи делают его вкус насыщенным и многогранным. То, что нужно для сытного обеда или ужина! Блюдо произведено по строгим стандартам Халяль и имеет сертификат подтверждения.	\ds-GrandZah\data\pics\plov-s-kuritsey-khalyal-94476.jpg
https://vkusvill.ru/goods/poke-s-krevetkami-110494.html	Поке с креветками	353.0	195.0	138.2	4.8	7.8	12.2	4.0	2.0	6.0	Салаты	Готовая еда / Салаты	ВкусВилл	Россия	"ООО ""ДАРК КИТЧЕН"":Россия, 344033, Ростовская обл., г. Ростов-на-Дону, ул. Портовая, д. 372 В."	4.5	332.0	Крупа рисовая отварная (вода питьевая, крупа рисовая шлифованная, уксус рисовый (вода питьевая, рисовый уксус, регулятор кислотности - кислота уксусная, сахар, соль пищевая)), кукуруза консервированная (кукуруза, вода питьевая, сахар, соль пищевая), бобы эдамаме соевые, огурец свежий, креветки очищенные отварные белоногие (Litopenaeus Vannamei) (продукция аквакультуры, произведено из мороженого сырья), соус (майонез оливковый м.д.ж. 67% (масло подсолнечное рафинированное дезодорированное, масло оливковое рафинированное, вода питьевая, сахар, яичный желток пастеризованный, соль пищевая, сок лимонный, уксус спиртовой, масло горчичное нерафинированное коричневое), пюре манго (манго замороженный), соус соевый (вода питьевая, бобы соевые, пшеница, соль пищевая, сахар), шрирача (перец чили, чеснок свежий, сахар, соль пищевая, уксус 6%)), салат листовой свежий, приправа фурикакэ (кунжут белый, кунжут черный, морские водоросли сушеные прессованные, соль пищевая, сахар, крень имбиря сушёный молотый). Продукция производится на предприятии, где используются аллергены: рыба, молоко (лактоза), орехи.	Лёгкое и яркое блюдо в азиатском стиле, где каждый ингредиент играет свою важную роль. В основе поке — отварной рис с деликатной заправкой на рисовом уксусе, рядом — хрустящие огурцы, сладкая кукуруза, бобы эдамаме и креветки, отваренные до мягкости. Вкус дополняет заправка с манго, соевым соусом и острой шрирачей — она придаёт блюду пикантный акцент и лёгкую сладость. Листовой салат и посыпка из фурикакэ с кунжутом и морскими водорослями завершают композицию. Поке подаётся «в разобранном виде» — компоненты можно перемешать или есть по отдельности.	\ds-GrandZah\data\pics\poke-s-krevetkami-110494.jpg
https://vkusvill.ru/goods/salat-svekolnyy-s-gretskim-orekhom-107374.html	Салат свекольный с грецким орехом	193.0	200.0	205.6	2.8	16.8	10.8	7.0	2.0	6.0	Салаты	Готовая еда / Салаты	ВкусВилл	Россия	"ООО ""АНА-РАЙЗ"":Россия, 350912, Краснодарский край, город Краснодар, улица им. Евдокии Бершанской (Пашковский жилой), дом 355, строение 5."	4.8	160.0	свёкла столовая отварная, майонез м. д. ж. 67 % (масло подсолнечное рафинированное дезодорированное, масло оливковое рафинированное, вода питьевая, сахар, желток яичный жидкий, соль пищевая, сок лимонный, уксус спиртовой, масло горчичное нерафинированное коричневое), сахар, ядра грецкого ореха, соль пищевая, чеснок свежий, перец чёрный молотый. Продукция производится на предприятии, где используются аллергены: арахис, злаки, содержащие глютен, кунжут, рыба, молоко (лактоза), сельдерей, соя.	Классический салат из сочной отварной свёклы с натуральным майонезом, дополненный пикантным чесночком и дроблёным грецким орехом. Его можно подать просто так, вместе с гарниром или в роли закуски — на ломтике аромтатного ржаного хлеба.	\ds-GrandZah\data\pics\salat-svekolnyy-s-gretskim-orekhom-107374.jpg
https://vkusvill.ru/goods/shnitsel-kurinyy-s-grechnevoy-kashey-i-ovoshchami-khalyal-91820.html	Шницель куриный с гречневой кашей и овощами Халяль	236.0	225.0	252.6	11.0	15.0	18.4	5.0	2.0	6.0	Вторые блюда с птицей	Готовая еда / Вторые блюда / Вторые блюда с птицей	ВкусВилл	Россия	"ООО ""ИТЛЕ КИТЧЕН"":Россия, 422542, Республика Татарстан, Зеленодольский м.р-н, г.п. город Зеленодольск, г. Зеленодольск, п/р Промышленная площадка Зеленодольск, зд. 14."	4.7	168.0	каша гречневая с овощами (крупа гречневая отварная (вода питьевая, крупа гречневая, масло подсолнечное рафинированное дезодорированное, соль пищевая), морковь столовая свежая, лук репчатый свежий, масло подсолнечное рафинированное дезодорированное), шницель (мясо цыплят-бройлеров замороженное, сухари панировочные (мука пшеничная хлебопекарная первого сорта, вода питьевая, соль пищевая, дрожжи хлебопекарные), масло подсолнечное рафинированное дезодорированное, мука пшеничная хлебопекарная высшего сорта, меланж яичный жидкий, вода питьевая, соль пищевая, перец черный молотый, чеснок свежий). Продукция производится на предприятии, где используются аллергены: горчица, диоксид серы (сульфиты), кунжут, рыба, молоко (лактоза), орехи, сельдерей, соя.	Куриное филе в хрустящей золотистой корочке на подушке из рассыпчатой гречки с морковно-луковой зажаркой. Блюдо приготовлено в соответствии со строгими стандартами Халяль. Просто, сытно и по-домашнему вкусно — в самый раз для обеда или ужина.	\ds-GrandZah\data\pics\shnitsel-kurinyy-s-grechnevoy-kashey-i-ovoshchami-khalyal-91820.jpg
https://vkusvill.ru/goods/sushi-s-ugrem-111567.html	Суши с угрем	610.0	190.0	182.8	9.7	6.0	22.5	1.0	2.0	6.0	Роллы и сеты	Готовая еда / Роллы и сеты	ВкусВилл	Россия	"ООО ""ЙУМИ"": Россия, 127434, г. Москва, вн.тер.г. муниципальный округ Тимирязевский, ул. Прянишникова, д.19а, стр. 1, 3."	4.9	63.0	суши (крупа рисовая отварная (вода питьевая, крупа рисовая шлифованная, соус для риса (уксус рисовый (вода питьевая, рисовый уксус, регулятор кислотности - уксусная кислота, сахар, соль пищевая), сахар, соль пищевая), масло рисовое рафинированное), жареное филе угря в соусе (произведено из мороженого сырья) (филе угря речного, соевый соус (вода питьевая, соевые бобы, соль пищевая), сахар, кукурузный сироп, кукурузный крахмал), соус Амай Терияки (вода питьевая, уксус рисовый (вода питьевая, рисовый уксус, регулятор кислотности - уксусная кислота, сахар, соль пищевая), соевый соус (вода питьевая, соевые бобы, пшеница, соль пищевая, сахар), сахар, крахмал кукурузный, соус рисовый (вода питьевая, рисовый экстракт, сахар, уксус рисовый), корень имбиря свежий, чеснок свежий, стружка тунца сушеная), семена кунжута (кунжут белый, кунжут черный) водоросли нори сушеные), соевый соус (соевый соус (вода питьевая, соевые бобы, пшеница, соль пищевая, сахар), вода питьевая, сахар), имбирь маринованный (корень имбиря свежий, уксус рисовый 4,3% (вода питьевая, уксус рисовый, регулятор кислотности - уксусная кислота, сахар, соль пищевая), соль пищевая, сахар), васаби (вода питьевая, порошок васаби (порошок хрена, горчичный порошок, крахмал кукурузный, соль пищевая, антиокислитель – аскорбиновая кислота), порошок спирулины). Продукция производится на предприятии, где используются аллергены: арахис, моллюски, ракообразные, молоко (лактоза), орехи, сельдерей, яйца.	Классический вариант с обжаренным угрём в соусе терияки. Нежный рис и лёгкий хруст кунжута подчёркивают вкус рыбы и делают сочетание сбалансированным.	\ds-GrandZah\data\pics\sushi-s-ugrem-111567.jpg
https://vkusvill.ru/goods/vaflya-sendvich-s-tvorozhnym-kremom-i-abrikosovym-dzhemom-108991.html	Вафля-сэндвич с творожным кремом и абрикосовым джемом	288.0	180.0	289.8	4.8	14.2	35.7	5.0	2.0	6.0	Сырники, запеканки и рикотники	Готовая еда / Завтраки / Сырники, запеканки и рикотники	ВкусВилл	Россия	ИП Сперанская Варвара Вадимовна:Россия, 125284, город Москва, улица Беговая, дом 28.	4.7	2676.0	Вафля из слоеного теста (мука пшеничная хлебопекарная высшего сорта, вода питьевая, масло сладко-сливочное несоленое м.д.ж. 82,5%, дрожжи хлебопекарные прессованные, сахар, молоко сухое цельное, соль пищевая), сыр творожный м.д.ж. в сухом веществе 60% (творог (молоко пастеризованное, сливки пастеризованные, бактериальная закваска молочнокислых микроорганизмов, молокосвертывающий фермент микробного происхождения), соль пищевая), джем абрикосовый (абрикос, сахар), сахарная пудра. Продукция производится на предприятии, где используются аллергены: арахис, горчица, кунжут, орехи, яйца.	Слоёная вафля с хрустящей корочкой, а внутри — нежный творожный крем и ароматный абрикосовый джем. Воздушные золотистые пласты с маслянистой ноткой гармонично сочетаются с кисло-сладкой начинкой. Творожный крем даёт мягкость и сливочность, а джем из спелых абрикосов добавляет фруктовый акцент. Подойдёт к чаю или кофе, станет приятным дополнением к завтраку или лёгким перекусом.	\ds-GrandZah\data\pics\vaflya-sendvich-s-tvorozhnym-kremom-i-abrikosovym-dzhemom-108991.jpg
https://vkusvill.ru/goods/bliny-s-yablokom-160-g-107203.html	Блины с яблоком, 160 г	192.0	160.0	259.8	5.5	7.4	42.8	7.0	2.0	4.0	Блины и оладьи	Готовая еда / Блины и оладьи	ВкусВилл	Россия	"ООО ""АНА-РАЙЗ"":Россия, 350912, Краснодарский край, город Краснодар, улица им. Евдокии Бершанской (Пашковский жилой), дом 355, строение 5."	4.7	225.0	блины (молоко питьевое м. д. ж. 3,2 %, вода питьевая, меланж яичный жидкий, мука пшеничная хлебопекарная высшего сорта, сахар, соль пищевая, масло подсолнечное рафинированное дезодорированное), начинка (яблоки замороженные, масло сладко-сливочное несолёное м. д. ж. 82,5 %, сахар). Продукция производится на предприятии, где используются аллергены: арахис, горчица, кунжут, рыба, орехи, сельдерей, соя.	Румяные домашние блинчики с начинкой из наливных яблочек, приправленных душистым сливочным маслицем. Нежные и умеренно сладкие, с обволакивающим фруктовым вкусом, они напомнит вам о яблочном пироге. Блинчики будут ещё вкуснее, если их разогреть: как будто только со сковородки!	\ds-GrandZah\data\pics\bliny-s-yablokom-160-g-107203.jpg
https://vkusvill.ru/goods/bolshaya-portsiya-blinchikov-s-nachinkoy-klubnika-malina-4-sht-113230.html	Большая порция блинчиков с начинкой клубника-малина (4 шт)	453.0	360.0	198.0	4.3	4.0	36.2	0.125	26.0	78.0	Блины и оладьи	Готовая еда / Блины и оладьи	ВкусВилл	Россия		4.4	143.0	Блины (молоко питьевое массовая доля жира 3,2%, мука пшеничная хлебопекарная высшего сорта, яйцо куриное пищевое, масло подсолнечное рафинированное дезодорированное, сахар, соль пищевая), начинка (клубника быстрозамороженная, малина быстрозамороженная, сахар, вода питьевая, крахмал кукурузный, соль пищевая, стабилизатор - ксантановая камедь).	Тонкие румяные блинчики скрывают внутри начинку с ярким вкусом летних ягод. Клубника даёт мягкую сладость, а малина — сочную кислинку и характерную ягодную зернистость. Начинка получается нежной, но с приятной текстурой, как домашнее варенье. Блинчики приедут горячими — можно будет есть сразу. Особенно хороши к утреннему чаю или как десерт в течение дня.	\ds-GrandZah\data\pics\bolshaya-portsiya-blinchikov-s-nachinkoy-klubnika-malina-4-sht-113230.jpg
https://vkusvill.ru/goods/chiabatta-rzhanaya-s-indeykoy-i-sousom-pesto-kafe-regiony-88150.html	Чиабатта ржаная с индейкой и соусом песто, кафе регионы	248.0	180.0	284.1	15.7	15.3	20.9	0.125	26.0	78.0	Горячие сэндвичи кафе	Кафе / Горячие сэндвичи кафе	ВкусВилл	Россия	"АО ""ВКУСВИЛЛ"":Российская Федерация, 142432, Московская область, городской округ Черноголовка, город Черноголовка, улица Лесная, дом 9, помещение 9."	4.7	99.0	"Чиабатта ржаная (мука пшеничная хлебопекарная высшего сорта, солод ржаной ферментированный, семена льна, мука ржаная хлебопекарная обдирная, масло подсолнечное рафинированное дезодорированное, соль пищевая, дрожжи хлебопекарные), филе грудки индейки запеченное (филе грудки индейки, масло подсолнечное рафинированное дезодорированное, соль пищевая, чеснок свежий), томаты свежие, соус ""Песто"" (сыр творожный м.д.ж. в сухом веществе 65% (молоко пастеризованное, сливки пастеризованные, бактериальная закваска молочнокислых микроорганизмов, молокосвертывающий фермент микробного происхождения, соль пищевая, стабилизаторы (камедь рожкового дерева, гуаровая камедь), крахмал картофельный), масло подсолнечное рафинированное дезодорированное, базилик зеленый свежий, сыр Пармезан м.д.ж. в сухом веществе 45% (молоко пастеризованное, заквасочная культура мезофильных и термофильных молочнокислых микроорганизмов, молокосвертывающий ферментный препарат животного происхождения, соль пищевая), ядра арахиса, чеснок свежий, соль пищевая), томат свежий, салат листовой свежий. Продукция производится на предприятии, где используются аллергены: кунжут, рыба, орехи."	Филе запечённой индейки с пикантным чесноком, сочные томаты и упругие листья свежего салата — безупречно вкусное сочетание. Если же дополнить его душистым соусом песто с настоящим пармезаном, то получится настоящий гурманский микс. Мы так и сделали. А затем уложили начинку в свежеиспечённую ржаную чиабатту. Такой сэндвич — отличный вариант для быстрого перекуса в дороге или на работе. Он сытный, его необязательно разогревать, а небольшую упаковку удобно брать с собой. Товар доступен с доставкой и в магазинах с зоной кафе.	\ds-GrandZah\data\pics\chiabatta-rzhanaya-s-indeykoy-i-sousom-pesto-kafe-regiony-88150.jpg
